弹幕,重复次数
官方吗？？,16.0
家に帰ってないです！,16.0
寄了,16.0
富士山剩下的任务靠你了,16.0
富士山什么时候爆发？,16.0
寄翔物,16.0
客观说一下，那应该不是变色，而是近海带的土，排核污水扬起了近海带的尘沙,16.0
就问一句他们敢不敢喝下去?,16.0
官方呦,16.0
富人去担心,16.0
官方唉,16.0
日本你脸疼不疼,16.0
官方啊,16.0
官方整活,16.0
日本他们不是吃刺身吗？谁排也不应该是他们排呀？,16.0
日本传统文化,16.0
实际省的还没花的多,16.0
官方整活最为致命,16.0
实在不行把它从地图上抹了,16.0
官方来点制裁措施啊,16.0
日本以后的寿司还能吃吗,16.0
官方？,16.0
实在不行出资援助一下吧别排放了,16.0
官服,16.0
就这组织可收了100W欧,16.0
富士山什么时候喷发？！,16.0
就这几个人？,16.0
富人靠科技，穷人靠变异。,16.0
定义为针对我国核打击！扔蘑菇弹！！！,16.0
宓㢎,16.0
无语了,16.0
无限。。。。,16.0
日本你坏事做尽！！！！不得郝似！！！！,16.0
完全赞成！,16.0
完啦巴比Q啦,16.0
尷謹,16.0
富士山启动启动启动,16.0
害群之马，真该死,16.0
富士山启动,16.0
就这几个人…,16.0
完球了,16.0
害搁这讲道理摆事实呢？,16.0
富士山同志该出手了吧,16.0
日本做出断子结孙之事必将被钉在历史的耻辱柱上遗臭万年,16.0
完蛋,16.0
无论是哪个民族的人民，他们永远和我们是站在一边的。,16.0
日本先来为侵华战争负责！再来说怎么为污染水负责，卑鄙的大和名族,16.0
害世界上的人同时也害它自己,16.0
富士山加油！！！,16.0
富士山可以存,16.0
无语，海盐也吃不得了！,16.0
日本你为什么这样！,16.0
就这么几个人。。。。,16.0
日本先排，把灾难嫁接给全世界，让全世界一起想办法呗,16.0
保护大海!,15.0
他慌了,15.0
保护大海！！保护世界！！,15.0
日本，你该死啊,15.0
现在已经到了,15.0
现在已经是8月24号了,15.0
保护大海！！保护地球！！,15.0
剩下三成咋想的,15.0
制裁东电!!!,15.0
剩下的三成是要喝核污染水吗,15.0
生化危机要来了吗,15.0
坚决抵制日本进口产品！严厉打击日本产业！,15.0
水是剧毒的     —《三体》,15.0
不要让日本毁了全人类的未来！,15.0
快了曼多拉,15.0
剩下那三成是傻子？,15.0
核子危机,15.0
还是有清醒，不过太少了,15.0
不评价B站黑子多，我查的都查完了,15.0
还有三成的制杖,15.0
水是生命之源！不容玷污！,15.0
小日子快活腻了,15.0
我们每一个人都可以呐喊！！,15.0
真是一点都不顾普通人的生死,15.0
日本之前还口口声声的说他们环保…现在看来就是特么的一个世界级的笑话,15.0
坚决抵制日本核污水排海！！！！！！,15.0
我该如何告诉我们的后代们海洋她是蓝色的,15.0
从今往后，我不再买日本的海鲜！,15.0
我还想在成年的那天去看一看海,15.0
现在是24号凌晨3点，nmd被气醒了,15.0
原子能就是个笑话,15.0
核污水，***小日子咋不自己炫了呢,15.0
md今天我生日啊！,15.0
他们想造出哥斯拉,15.0
谢谢，现在的八月三十一号,15.0
坚决反对,15.0
现在说保护大海还有用吗,15.0
小鬼子必s,15.0
现在知道为什么日本有哥斯拉了吧,15.0
保护世界,15.0
太酷辣~,15.0
盖亚，你在哪里,15.0
这下真的变《辐射》了！！！,15.0
这下不得不联合了,15.0
送命题,15.0
谁都不想我们的下一代有三只眼睛吧!,15.0
又排？,15.0
普里戈任坠机了  两件事有没有链接,15.0
保护地球！就是保护人类自己！,15.0
保护地球！！保护海洋！！全世界人民团结起来！！！,15.0
加油吧加油加油加油,15.0
真狗,15.0
心疼,15.0
灭了它们吧！,15.0
我们联合!,15.0
求求了，别排了,15.0
不能让所有没看过海的人都成为艾伦,15.0
我们联合两面包夹芝士,15.0
不能拿全人类的安危做实验！,15.0
我记得有人替日本细节清白呢？,15.0
很魔幻，日本到底是怎么样的名族，既然口口声声无害化，那干嘛日本内部不自己消化掉，一人一瓶几个月的事,15.0
今天已经24号了…,15.0
我去，就是今天,15.0
我们联合！！！！！！！！！,15.0
我们能做些什么吗？,15.0
核污染会伤害到人吧？！,15.0
我们能做什么？,15.0
如果排放了渔业怎么办？,15.0
保护地球！！！保护海洋！！！保护地球！！！保护海洋！！！！！！！！！！！！！！！！！,15.0
我还不想死,15.0
日本鬼子和日本人的对抗,15.0
我们意念合一,15.0
是军国主义打错了，对不起,15.0
我们怎么跟后代解释海曾经是蓝的？,15.0
多方,15.0
昨晚上梦见我带兵攻打日本了,15.0
8月24号目前正在直播快点在直播中发表言论，这是最后的帮助了,15.0
8月24号报道,15.0
这是核攻击！！！！,15.0
我不想我的子子孙孙都是二郎神!,15.0
两面包加芝士！,15.0
多点赞，让它使更多人看到,15.0
抵制日本污水排海,15.0
奥特曼真的来了,15.0
2053：妈妈这大海为什么是蓝色的不是灰色的吗,15.0
全球一起攻打日本,15.0
日本我恨你,15.0
你咋不会喝,15.0
8.24号打卡,15.0
抵制日本！！,15.0
这已经不是海鲜不海鲜的事儿了，接受核辐射，人类也无法幸免于难,15.0
东风快递,15.0
认为,15.0
为什么正中间有个人影？,15.0
才30%,15.0
但是作为一个普通人真的心有余而力不足,15.0
全是老人，唉，日本年轻人都忙着在网上洗白的吧,15.0
快趁现在还来得及，轰炸富士山！！,15.0
死逼日本滚出地球！！！,15.0
我*他*,15.0
这时候 我们要叫出假面骑士X 他是保护海洋的假面骑士,15.0
赶紧来一阵台风把海水倒灌回去,15.0
这播放量怎么这么低啊,15.0
武力解决日本排海,15.0
抵制一切日本的东西！,15.0
武力解决,15.0
你、m,15.0
抵制啊,15.0
完了，估计以后都不能吃到鱼了。,15.0
我tm24号生日啊,15.0
做海洋生意的要死一大片了,15.0
疯了吧 ,15.0
越看越心痛，有的时候真的不想看，但是马上又滑回来了…这是我唯一能做的责任,15.0
看到的时候已经是9月8号了,15.0
大海美丽的大海，我们还会不会再见,15.0
该！,15.0
说24号，在此之前已经排了不少了吧，现在就是做做样子，以后可以正大光明的排了是吧，真是个不配存在的名族,15.0
为什么不经过五常的同意呢？,15.0
此番冒天下之大不韪,15.0
复读机,15.0
东京说已取得渔民一定理解，怎么可能，被逼的,15.0
这次不是演习!!我们的生命 后代 所有努力的一切 可能在不久的将来都会逝去!!​,15.0
日本人不怕台风夹带的海水降落在自己头上吗？,15.0
我们中国人吃了！你日本人能赴约！,15.0
保护海洋！保护地球！保护海洋！保护地球,15.0
我相信在日本当地，他们的人也是反对的，他们陆地太少了，一切都依靠海洋，这严重的影响了他们的利益，从长远上看，以后日本向外输出的产品敢买的人就更少了,15.0
也许这就是人类共同命运体吧 ,15.0
世界可以没有日本，但世界不能没有海洋!!,15.0
怎么搞来搞去都盯着氚？其他玩意儿不是癌污染呀,15.0
日本这种操作简直就是丧心病狂,15.0
横幅翻译：反对放射污染水排入大海,15.0
我....我们联合！！(？,15.0
我真的会…,15.0
任何邪恶终将绳之以法,15.0
日本人,15.0
坚持抵制！！！,15.0
这个小日子霍霍完自己的国家是不是要侵略别的国家,15.0
别光嘴上反对啊，行动起来。,15.0
我真的生气了诶，长这么大海还没见过,15.0
保护海洋生态环境！,15.0
100万t口水，一日本有1.32亿人，每个人一天喝八杯。喝七天。这不就完事儿了吗？,15.0
我们只想活着，有什么罪？,15.0
保护海洋啊,15.0
世界可以没有日本，但是不能失去海洋,15.0
我们不同意！！！,15.0
小弟犯错 大哥美国不应该制止吗 ,15.0
奥特曼即将成为纪录片,15.0
保护海洋！！！抵制日本排放核污染水！！！,15.0
以后的海鲜肯定能吃，吃了说不定哪天进化成绿巨人哦,15.0
明日之后玩家史诗级增强,15.0
以后渔民要怎么生活呀,15.0
明日之后,15.0
军训暂停，我去灭日,15.0
我现在九岁，不知道能不能活到11,15.0
我理解日本 ，他们国家太小,15.0
决定污染地球,15.0
我生日那天排？？！呜呜呜呜我还没看过海啊,15.0
世界可以没有日本，但绝不能没有海洋！,15.0
保护海洋！海洋是世界的！,15.0
世界可以没有日本，但绝不可以没有海洋,15.0
凉面包夹芝士,15.0
保护海洋！坚决抵制！,15.0
保护海洋！保护海洋！保护海洋！守护地球！,15.0
！反对反对  ！,15.0
怎么阻止它啊,15.0
以后可能可以见到哥斯拉了,15.0
滚,15.0
怒！,15.0
吞噬星空的怪兽开始培养了！罗峰在哪儿？,15.0
日本没了，有什么事，一定要保护住海洋啊,15.0
搬离地球吧！,15.0
不准放！！,15.0
消除人类暴政，地球属于三体。,15.0
消灭日本！,15.0
↑还没到24号凌晨一点,15.0
美国到底为什么不反对,15.0
美国人吃了你！你看着！,15.0
日本是一个岛国，所以没有宏量，是一个极其自私的国家,15.0
并非所有日本人都该死,15.0
那不还有三成么,15.0
阿古茹再次拯救这个大海吧,15.0
《有信心》,15.0
罪不容诛！,15.0
罄竹难书的罪行！,15.0
强烈反对!,15.0
哥斯拉：嘿嘿，来啦,15.0
《明日方舟》,15.0
《今天》,15.0
《 噩 梦 开 始 的 地 方 》,15.0
日本的环保意识应该是世界一流的，希望世界上有权威评价.,15.0
联合起来！,15.0
日本畜牲,15.0
和日本人民联合！！！,15.0
海洋是大自然的,15.0
反对排海！！！,15.0
下午1点就要开始了。,15.0
老子福建云霄，现在云霄已经有一大半的海鱼，价格整体下跌了,15.0
海水蒸后会不会下核雨？,15.0
发兵日本,15.0
反对！,15.0
开启末世版本,15.0
日本:我鞠个躬你们会原谅我的,15.0
不!,15.0
地球Online正式发配免费更新模组辐射，愿广大玩家有一个开心快乐的游玩过程,15.0
日本管理者脑子被变异鱼吃了？,15.0
建议送他们颗沙皇核弹,15.0
啊啊啊啊啊，它们怎么不去嘎啊,15.0
美日,15.0
日本要点脸吧,15.0
“所有人都会溶解在海里，只剩下水神自己在神座上哭泣”​,15.0
没有力量～～～,15.0
建议把日本变为中国岛屿,15.0
建议把他们牌和背水的那片海隔绝开来,15.0
日本政府该死啊,15.0
海洋不是日本的！都是大家的！,15.0
咱顶了天就发个弹幕了，别说了,15.0
联合起来！保护地球！,15.0
联合国是假的吧？要来干嘛？,15.0
真的离谱,15.0
阿古茹，大海再次需要你,15.0
真的要来哥斯拉了,15.0
无所谓，反正不准备要孩子,15.0
源头阻止，蘑菇送上,15.0
同志们，我们联合起来！！！海洋是世界的！不是日本的！,15.0
《不会》,15.0
给我亖！都给我亖！,15.0
日本这是要毁灭地球,15.0
不穿防护服吗,13.0
这个是地球本身就有的辐射，不用担心,13.0
日本病村化,13.0
排海稀释？还是说不溶于海水？,13.0
求求我们送颗核弹给他们吧,13.0
12,13.0
日本太可恶！,13.0
海产品。。全世界的海产品吧,13.0
有用吗？结束来，结束来,13.0
发射大伊万,13.0
这就是爆发前夕的宁静,13.0
哥斯拉养殖场,13.0
太勇了太勇,13.0
請戸,13.0
哥斯拉第一孵化所,13.0
手指比我的还长，我一点也不自卑,13.0
鬼城,13.0
耳机是不是华为的,13.0
到2了……慢慢就会开始要命了,13.0
建议从地球上将日本抹除，从根源上解决问题,13.0
跳楼：00：00,13.0
最好穿防护服,13.0
拯救海洋，保护海洋，抵制日本排放核污水,13.0
百姓真的苦啊,13.0
人来早期建设哥斯拉孵化所珍贵影像,13.0
9月14日路过,13.0
渔民是真的惨,13.0
快进到日本居民患癌比例,13.0
快逃,13.0
人类早期建设哥斯拉孵化所珍贵影像,13.0
起初，人们以为这只是一场普通的事故,13.0
人家都搬去巴西了,13.0
相差6.5个哥斯拉,13.0
这值还没我家里的高,13.0
在中国避难、在中国养老,13.0
我们这边开捕梭子蟹了，开渔了,13.0
彩蛋！：02：00,13.0
彩蛋：10：00,13.0
谁敢吃,13.0
彩蛋：06：50,13.0
哥斯拉，如何实现就看日本了,13.0
涂过手指甲哎,13.0
再过两年鱼就可以开船了,13.0
真的是害人害己,13.0
再过几百年攻守之势异也,13.0
注意防辐射,13.0
啊，记得带块辐射板,13.0
一定注意安全啊！！！,13.0
怪医黑杰克！！,13.0
可能会变异变成200%的大小,12.0
万恶的小日子主义，注定要灭亡,11.0
大宝剑都拿出来了厉害了老爷子,11.0
每个发一把96式 在给5个弹夹 日本应该就解放了,11.0
都是老年人 年轻人怕是都去舔美日了,11.0
"大多都是中老年人,好像都没有年轻人",11.0
全是中老年…,11.0
全是老一辈啊…,11.0
流泪了”,11.0
世界末日倒计时,11.0
全是老人啊唉,11.0
人类撑不到这么久,11.0
全是50岁以上的了吧,11.0
