弹幕,重复次数
这好像是，官方,10.0
日本是没人了么？,10.0
同意的都是甲级战犯,10.0
30年？！！！,10.0
借水产没用的生物都需要喝水。,10.0
以后就吃哥斯拉,10.0
你…,10.0
三十年内富士山喷发,10.0
感觉他们在演戏给全世界人民看。,10.0
以后也许就要回收奥特曼里的开头喽,10.0
你们再不反抗，你们就都成变异人啦,10.0
我寻思你稀释有啥用吗？这里考虑的难道不是物质总量吗,10.0
日本是不是真的觉得以后有奥特曼,10.0
日本民众也算是看清日本政府的真面目了,10.0
日本政府人员要是敢每人都喝一杯排放核污染水，我就相信它们说的没毒,10.0
我将以怪兽形态出击,10.0
有核危害,10.0
北京时间8月24日12点整 人类不会忘记这一天,10.0
30年？！保护大海！,10.0
我将阿古如形态出击。,10.0
日本每日一人一口不就好了吗,10.0
日本每天一核水，早日西天归,10.0
大海呀大海，是我生活的地方。海风吹，海浪涌；随我漂流四方。大海呀大海。就像妈妈一样。走遍天涯海角。总在我的身旁。,10.0
请你们一定要做到,10.0
住在海边的人谁不怕，至于那些支持的人应该去吃哪里的海产,10.0
以后就是太平洋怪兽元年了,10.0
除了人事，日本啥都干,10.0
让它自己喝一口,10.0
让它们喝了不行吗，岛国这么缺资源,10.0
一点防护都不做吗,10.0
是鬼子的恶果想让世界承担，别把鬼子和正常人类混为一谈,10.0
让全人类文明为日本买单？,10.0
夺少？？？30年？！,10.0
早一点阻止就少一块被污染的海洋,10.0
十年后日本：我也是受害者。,10.0
十几年后日本：不是我们干的啊是先人,10.0
日韩友谊长存哈,10.0
记者带着哭腔……,10.0
我不希望这片蓝色的海洋成为历史,10.0
记者注意安全啊！！！,10.0
tlc,10.0
我们永不消逝！,10.0
奥特曼变成纪录片了,10.0
记者真的瘦啊,10.0
日本：十年后，这是十年前的排的，不关十年后的事,10.0
太虚伪了，用这种方式来让其他国家的人不讨厌日本民众，真想阻止，去现场啊，还在这配合演戏,10.0
我tm惊了,10.0
让他们喝了,10.0
随着洋流祸害全球，美国首当其冲,10.0
一提这事儿我就来气！,10.0
记者姐姐声颤抖,10.0
早就偷排了吧,10.0
众筹吧，把水运美国那边去倾倒～美国不是支持的吗？刚好美国左右两边都有海域,10.0
明明知道自己的地理环境不适合搞核能还要搞，现在出事啦，要全世界一起买单,10.0
央视！天哪,10.0
我也还年轻啊,10.0
30年后人类会灭绝,10.0
是人干不出来这么喪的事儿,10.0
以核制核？,10.0
这才是真正的武士精神啊！！！,10.0
央视!真的是央视!,10.0
我以奥特形态出击,10.0
一眼？啊？再看一眼？啊？央。。？啊？,10.0
明白人，，,10.0
央妈耶！,10.0
夺少年？？？,10.0
我们人类X  我们日本V,10.0
记者同志这么拼,10.0
夺久？,10.0
雨天去凑什么热闹变异了怎么办,10.0
以后还敢去海边吗？,10.0
我们即将启动核打击！,10.0
明年春天开始变异,10.0
以后谁敢吃海鲜，海盐也要变匮乏,10.0
央妈啊？,10.0
记者妆容还挺日系的,10.0
tmd这么久？？？,10.0
我们联合！！！！！,10.0
奥特曼快来了,10.0
一天5杯,10.0
日本还是有人清楚的,10.0
日本还是好人多一点啊,10.0
可以可以啊，就这么定了,10.0
太好啦,10.0
太坏了！太坏了！,10.0
说到不做到，都瞧不起你们,10.0
太吓人了,10.0
太危险了吧！,10.0
卧槽，东海黄海！不行，绝对不行,10.0
日本能留到30年吗？,10.0
说得好像之前没排过似的,10.0
日本还是有人类的,10.0
我去…,10.0
慢性偷袭珍珠港,10.0
以后都不能在海边看夕阳了,10.0
鞠躬是没有用的,10.0
日本真的太坏了,10.0
奥特曼甚至是日本自己拍的,10.0
我去，全学连！,10.0
君子生于小国非君子之过,10.0
最近短视频平台，冒出大量驲吹估计和这个都有关系,10.0
有  辐  同  享,10.0
日本还是有人的,10.0
以后我下海会多穿几套防护服的,10.0
以后没有阿拉斯加大螃蟹吃了,10.0
我们这里开的超市，有日本字我都不买。当日本不存在。,10.0
大气循环不吃鱼没用的,10.0
讽刺不,10.0
设备什么的，只要调高，不就检测不到了,10.0
日本首相来个刺客直接把他枪了,10.0
估计就这些日本人还有一点理智 ,10.0
我,10.0
估计左翼,10.0
四大洋是流通的,10.0
日本那些民众很好，但是政府真的，没救了,10.0
嗯，打鬼子,10.0
四舍五入，日本不是人,10.0
憋不住了,10.0
日本这害人精,10.0
非要感受一下后悔灭绝的感觉吗,10.0
最后也会害的他自己的。自作自受。,10.0
该死,10.0
日本这么说就是想人出资解决办法,10.0
日本这个国家民族一直是又小礼 无大义的，可恶、可恨,10.0
这尼玛是性命有关好吧,10.0
該哥總登陸日本了,10.0
奥特曼演的就是未来,10.0
先给公司负责人喝一下没事再排,10.0
我们要恨的是日本政府，而不是还有理智的日本市民！！！,10.0
世界可以没有小岛，但不能没有海洋,10.0
我才16啊,10.0
才发现是官方。,10.0
支持 我狂吃,10.0
《合情合理》,10.0
还是那句话，高尚的是人，不是职业[星星眼]​,10.0
保卫地球保卫人类！！！！,10.0
坚决抵制日方排放核污水,10.0
保卫地球，地球是整个人类的,10.0
《关于日本教我做事这件事》,10.0
还真就 那个eva,10.0
保卫环境，保卫大海，禁止小日子向河里投放，垃圾,10.0
保护the world,10.0
鸭子,10.0
搞笑的国家，日元赶紧跌,10.0
还能在海滩愉快的玩耍吗？,10.0
才发现这是央视耶,10.0
支持了,10.0
才百名 看样子很多人不以为然,10.0
才百名啊 我以为至少上万hhh,10.0
保护人类自己的家园,10.0
麻花辫可爱捏,10.0
坏的不是所有日本人，是日本的政府,10.0
保护人类！保护地球！,10.0
才近百名，好人太少了,10.0
友军？,10.0
可能已经在偷排了。,10.0
推翻日本政府就好了,10.0
打他,10.0
排海那将是全球人类的灾难,10.0
地震  海啸   火山   众多不稳定地带 为什么要建核电站  给全球 安 灭绝炸弹吗  不答应,10.0
支持一下，免费的，使劲吃,10.0
俄罗斯，我劝你赶紧完成你的任务,10.0
“稀释”？,10.0
戴口罩的李茜文美,10.0
戒水产真的有用吗？水循环啊，哥！任何食物最终都会有核污染啊。。,10.0
《应对》,10.0
救救孩子吧！,10.0
鬼子真的坏 明明知道地震多 还要搞核电,10.0
救救大海,10.0
反对！！！！！！！！！！！！！！！！！！！！,10.0
救救人类吧,10.0
救命啊啊啊啊啊啊啊啊,10.0
国际法庭也该告！不管有没有用,10.0
战争借口+1,10.0
政客胡说八道，国民受苦属于是，现在我看那些福岛附近地区的人就像看乌克兰地区,10.0
戴个防护服吧，那里辐射太高了,10.0
10年后就海产行业直接取消,10.0
这些日本公民还是好的,10.0
支持日本民众,10.0
过滤62种  放出620种？,10.0
过滤设备留下的污染怎么处理,10.0
保护海洋！保护海洋！保护海洋！世界可以没有日本，但不能没有海洋！拒绝麻木，不做冷漠的看客！正如鲁迅先生的说的：“你可以躲在角落里沉默，但是不要诋毁和嘲笑比你勇敢的人，因为他们争取到的光明也许会照,10.0
所以对我们的饮用水有什么危害呢？,10.0
可以，正好可以排除内奸。,10.0
坚决抵制日本鬼子乱排核污水！,10.0
《处理并稀释》,10.0
所以说我恨日本人，不是没有原因的,10.0
又不是只排一次，这是要一直排的,10.0
还好我不是日本人,10.0
还应对,10.0
还我海洋,10.0
俄罗斯不是有核爆的解决方案吗,10.0
地球：逆子 尔敢弑母,10.0
反人类罪行！,10.0
鬼子永远是鬼子,10.0
抵制核污染水不要依靠大自然,10.0
这个世界越来越科幻了,10.0
 自己做的动画 自己却看不懂 ,10.0
？不应该是关乎人类未来的吗,10.0
拿什么负责？全体国民的性命？,10.0
拜托，这是日本人拍摄的。真的讽刺。,10.0
◣◥◣◥DRANGR◣◥◣◥高能预警◣◥◣◥DRANGR◣◥◣◥◣◥◣◥DRANGR◣◥◣◥超高能预警◣◥◣◥DRANGR◣◥◣◥◣◥◣◥DRANGR◣◥◣◥高能预警◣◥◣◥DRANGR◣◥◣◥◣◥◣,10.0
可惜已经排了,10.0
拘它,10.0
地球可以没有一座小岛，但不能没有一个海洋,10.0
拒绝变异的铁线虫入侵,10.0
保护地球！！！！！！！！,10.0
保护地球，保护地球，保护地球，保护地球,10.0
保护地球，保护家园，保护大海！！！,10.0
这个国家到底怎么形成的？咋这么邪恶啊！气死了,10.0
地球可以没有日本，但不可以没有海洋,10.0
保护大海，地球是人类赖以生存的家园,10.0
这个时候环保少女呢？,10.0
这个时候电影频道应该播放哥斯拉,10.0
这个是日本片，日本在奥特曼动画里面说不能污染海洋，但是！他们为什么要排放和废水,10.0
保护地球，保护环境，保护海洋！,10.0
 《 处 理 》,10.0
？？？？？又来？！？！,10.0
抵制日本排放核污水,10.0
 。,10.0
保护地球，炸掉日本,10.0
保护大海!,10.0
这个记者好棒,10.0
保护大海。,10.0
把日本灭了吧,10.0
可接受？自己喝一口再说,10.0
打脸了,10.0
《     求     生     之      路     》,10.0
《不会向海洋排放核污水》,10.0
打脸打的啪啪响,10.0
《不会,10.0
排放污水没有一个日本人是无辜的！,10.0
排放核污水的不是我们我们不需要道歉，人类需要大海，但不需要岛国,10.0
排放入海直接影响水循环系统,10.0
保护地球。,10.0
排到海里就稀释了（doge）,10.0
（BGM）海鬣蜥超进化～哥斯拉,10.0
可是这些都是日本的动漫啊,10.0
******,10.0
排入海中，以后也还会有核污水的，海的总量几乎不变，但氚会越来越多,10.0
这么好看的地方非要搞得污染就高兴了,10.0
地球曾经是蓝色的，现在是污色的。,10.0
把日本人撤了，其他的交给俄罗斯,10.0
这不制裁还等什么呢？,10.0
保护地球妈妈,10.0
保护地球生态环境！,10.0
保护地球的黑客,10.0
这么多钱都快够固态填埋了……………,10.0
把大海还给我们！,10.0
挖草,10.0
反对抵制日本排放核污水,10.0
，支持,10.0
地球可以没有日本，但地球不能没有海洋,10.0
、、、真服了,10.0
持续三十年以上？是人吗？！,10.0
可接受？谁接受？,10.0
戒水产是没用的，全球的雨水循环会把放射性物质带到每一个角落，只是时间问题,10.0
城管肯定不让你去。,10.0
历史书上会有记载的,10.0
食品级,10.0
《超  新  星  纪  元》,10.0
日本公民还是理智的 要骂别整个日本都骂（某些评论）,10.0
保护海洋，救救人类,10.0
日本傻X,10.0
我直接360度无死角陀螺仪给他*********************,10.0
额，看右上角的浓度指示，一般临界标准为0.001，远没达到,10.0
我相信你也可以成为国服262的,10.0
日本你该灭国啦,10.0
我相信这些人是好人,10.0
我看到了大特价。。笑死。,10.0
吃素吃素,10.0
日本人都嫌弃,10.0
日本人造奥特曼和哥斯拉,10.0
你往海里一倒稀没稀释有啥区别吗,10.0
大力支持正常人的行为,10.0
日本人要是觉得没什么危害，为什么不用于自己国家的供水,10.0
日本人自己发着喝吧，整个娘化当矿泉水卖,10.0
饭不可一日不食，日本不可一日不打。,10.0
《自己打自己脸》,10.0
日本人素质高,10.0
我真的服了我真的服了我真的服了啊啊啊啊,10.0
日本人求生欲极强，所以不择手段,10.0
日本人民大战日本政府,10.0
日本人每人一瓶啊，让全球分担作甚!,10.0
我终于明白为什么日本的奥特曼或者怪兽题材类的动画和电影演的这么好了，原来他们都是预言家呀，直接把未来的事情预言到现在来了，但是由于太奇幻也没人信,10.0
日本人有病吧！,10.0
原来哥斯拉是纪录片,10.0
我聋了,10.0
日本军国主义政府一定要清算,10.0
我的富哥 是时候该登场了,10.0
首先遭殃的就是日本自己,10.0
我求求你们真的实行吧,10.0
信你个鬼能过滤   ,10.0
我方聚变打击已启动,10.0
日本市民还是有良心的,10.0
日本就是历史罪人,10.0
你刨腹自杀可以 你还要拉上全球人类  垫背  罪大恶极,10.0
我是沿海城市help,10.0
2023年8月24日考古,10.0
2023年8月24日报道……,10.0
谁家小孩,10.0
保护环境！保护地球！,10.0
你可说过有措施的，什么措施？,10.0
日本在脑抽的干什么啊,10.0
我比较想知道能拿它怎么样,10.0
可以没有日本，但是不能没有海洋！,10.0
日本动漫说他们要保护海洋。现在却要摧毁海洋,10.0
“利益”悠关！！！？？？,10.0
保护环境人人有责！！！！,10.0
这可是30年阿，哪怕是一丁点的辐射物都需要好几百万年来消耗,10.0
我申请东风出战！,10.0
原子弹再炸日本畜牲一万次都不够！,10.0
大大的良心,10.0
这叫合情合理？这是明明白白，应该的！,10.0
日本原住民都受不了,10.0
谁都跑不了,10.0
谢谢你们，最后的武士,10.0
呵 没问题的话让他们过滤完直接投入饮用水，还投什么海啊,10.0
大和是个疯狂的民族,10.0
预言？！,10.0
保护海洋，保护海洋!,10.0
你排可以，但是要受国际监督，随时抽查排出去水达标率,10.0
《惧满溢则思江海下百川》,10.0
号召国民吃辐岛海鲜啊,10.0
《没有》,10.0
我还想活下去,10.0
复活吧，我的爱山。,10.0
既然没有危险，那日本人为什么不一人一杯喝了,10.0
既然没影响，视频里为何要穿防护服是因为天冷吗？,10.0
既然没坏处，直接当做饮用水喝掉不就好了,10.0
既然可以排放到海里 为何不兑到日本自来水里自产自销呢？,10.0
